[2024-01-10 22:46:42] SELECT wiki.id,title,content,user.username,category,image,status  FROM wiki INNER JOIN user INNER JOIN category ON 0 =  wiki.userID = user.id  AND 1 =  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 11:40:05] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 11:40:08] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 11:46:16] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 11:46:52] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status=akcepted
[2024-01-12 11:46:54] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status=akcepted
[2024-01-12 11:48:25] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:04:32] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:06:01] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:07:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:10:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:10:59] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:11:33] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:12:50] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND 0=wiki.image NOT NULL
[2024-01-12 14:12:51] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND 0=wiki.image NOT NULL
[2024-01-12 14:13:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image= NOT NULL
[2024-01-12 14:13:29] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image= NOT NULL
[2024-01-12 14:14:11] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image<=> NOT NULL
[2024-01-12 14:14:12] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image<=> NOT NULL
[2024-01-12 14:14:12] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image<=> NOT NULL
[2024-01-12 14:14:12] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted' AND wiki.image<=> NOT NULL
[2024-01-12 14:14:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:14:48] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:14:53] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:14:54] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:15:17] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:15:20] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:17:14] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:18:02] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:18:10] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:18:17] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:18:25] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:18:31] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:18:50] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:19:08] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:20:25] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:20:30] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:20:55] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:21:48] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:25:39] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:26:48] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:29:09] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:29:20] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:29:22] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 14:29:38] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:40:52] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:44:11] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:44:20] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:44:24] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:44:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:44:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:45:31] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:45:54] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:47:16] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:48:03] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:48:22] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:48:35] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:49:09] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:50:01] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:52:45] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:53:43] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:53:52] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:55:05] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:55:39] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:56:15] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:56:38] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:59:17] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 14:59:26] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:00:11] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:00:49] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:00:52] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:00:55] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:01:39] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 15:02:35] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  1=1
[2024-01-12 15:12:22] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:12:37] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:13:53] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:16:06] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:16:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:17:07] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:17:47] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:18:11] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:24:12] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:25:08] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:25:25] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:26:42] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:28:13] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:28:41] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:29:16] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:29:56] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:33:20] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:35:00] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:35:45] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:37:17] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:37:34] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:37:35] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:38:17] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:46:36] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:48:16] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:48:40] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:48:57] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 15:49:22] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 16:04:56] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 16:05:10] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 16:05:23] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 16:06:11] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 20:48:32] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status='akcepted'
[2024-01-12 20:48:49] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  wiki.title LIKE ='%A%'
[2024-01-12 20:54:20] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = : wiki.userID  AND  category.id = : category.id WHERE status = :status
[2024-01-12 20:57:01] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status  'akcepted'
[2024-01-12 20:57:02] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status  'akcepted'
[2024-01-12 21:40:53] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status  'akcepted'
[2024-01-12 21:41:02] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status = 'akcepted'
[2024-01-12 21:41:27] SELECT wiki.id,title,content,user.username,category,user.image as authorImage,wiki.image as wikiImage,status  FROM wiki INNER JOIN user INNER JOIN category ON  wiki.userID  = user.id  AND  category.id = wiki.categoryID WHERE  status = 'akcepted'
